id,event_id,place_id
103846,117735,83574
103847,117736,84832
103848,117737,84833
103849,117738,62536
103850,117739,62536
103851,117740,52880
103852,117741,83490
103853,117742,84835
103854,117743,84835
103855,117744,84829
103856,117745,84829
103857,117746,84829
103858,117747,84829
103859,117749,84831
103860,117750,84830
103861,117751,84831
103862,117752,84830
103863,117753,84831
103864,117754,84830
103865,117766,68386
103866,117767,68387
103867,117768,68389
103868,117769,68388
103869,117770,38173
103870,117771,68385
103871,117772,68386
103872,117773,68388
103873,117774,68389
103874,117775,68385
103875,117776,68387
103876,117777,44314
103877,117778,73425
103878,117779,777
103879,117780,56561
103880,117781,8156
103881,117782,28628
103882,117784,3002
103883,117785,22365
103884,117786,84839
103885,117790,84842
103886,117791,63552
103887,117792,63552
103888,117793,63552
103889,117794,63552
103890,117795,34362
103891,117796,10436
103892,117797,75468
103893,117798,84843
103894,117799,84843
103895,117800,84843
103896,117801,84843
103899,117804,84843
103900,117805,84843
103901,117806,84843
103902,117807,84843
103903,117808,84843
103904,117809,84843
103905,117810,84843
103906,117811,84843
103907,117812,84843
103908,117813,84843
103909,117814,6222
103910,117815,84849
103344,117179,9287
103911,117816,9287
103912,117816,9897
103913,117817,84690
103914,117818,41633
103915,117819,84855
103916,117820,84855
103917,117821,893
103918,117822,84563
103919,117823,84565
103920,117824,84566
103921,117825,60115
103922,117826,84562
103923,117827,84564
103924,117828,84601
103925,117829,84563
103926,117830,84565
103927,117831,84566
103928,117832,84562
103929,117833,84564
103930,117834,84601
103931,117835,84563
103932,117836,84565
103933,117837,84566
103934,117838,84562
103935,117839,84564
103936,117840,84601
103937,117841,84563
103938,117843,72023
103939,117844,17872
103940,117845,77096
103941,117846,84859
103942,117847,84860
103943,117848,6360
103944,117849,69463
103945,117850,84565
103946,117851,71090
103947,117852,16333
103948,117853,84566
103949,117854,70429
103950,117855,11286
103951,117856,84562
103952,117857,84564
103953,117858,84601
103954,117859,854
103955,117860,66060
103956,117861,84861
103957,117862,35427
103958,117863,84563
103959,117864,61966
103960,117865,84565
103961,117866,84566
103963,117868,11294
103964,19979,11294
103965,117870,84863
103966,117871,11188
103967,117872,76803
103968,117873,76803
103969,117874,83384
103970,117875,84562
103971,117876,84564
103972,117877,83536
103973,117878,84563
103974,117879,84562
103975,117880,84562
103976,117881,84564
103977,117882,84601
103978,117883,84563
103979,117884,84565
103980,117885,84566
103981,117886,63742
103982,117887,60115
103983,117888,84580
103984,117889,84580
103985,117890,84580
103986,117891,84580
103987,117892,84580
103988,117893,84580
103989,117894,84580
103990,117895,84580
103991,117896,84580
103992,117897,84580
103993,117898,84580
103994,117899,84580
103995,117903,10436
103996,117904,8518
103997,117905,11948
103998,117906,3166
103999,117907,82934
104000,117908,83466
104001,117909,84447
104002,117910,84448
104003,117911,84450
104004,117912,84446
104005,117914,84447
104006,117915,84448
104007,117916,84450
104008,117917,84446
104009,117918,84449
104010,117919,84449
104011,117920,84449
104012,117921,84449
104013,117922,52665
104014,117923,68387
104015,117924,68388
104016,117925,68385
104017,117926,68389
104018,117927,84869
104019,117928,68386
104020,117929,3651
104021,117931,11097
104022,117932,51352
104023,117180,9287
104024,117180,9897
104025,117933,10988
104026,117934,1332
104027,117935,47633
104028,117936,51352
104029,117937,63447
104030,117938,84872
104031,117939,68385
104032,117940,68387
104033,117941,68386
104034,117942,41680
104035,117943,68388
104036,117944,68388
104037,117945,68385
104038,117946,68387
104039,117947,68389
104040,117948,68386
104041,117949,84873
104042,117950,84873
104043,117951,84873
104044,117952,47633
104045,117954,1314
104046,117955,81832
104047,117956,83463
104048,117957,1314
104049,117958,47633
104050,117959,84882
104051,117960,83378
104052,117961,83378
104053,117962,63447
104054,117963,1314
104055,117964,51352
104056,117965,63447
104057,117966,63447
104058,117967,84445
104059,117968,84445
104060,117969,84445
104061,117970,84445
104062,117971,3846
104063,117971,84885
104064,117972,84885
104065,117973,3846
104066,117974,3846
104067,117975,3846
104068,117976,3846
104069,117977,83646
104070,117978,83646
104071,117979,84824
104072,117980,83646
104073,117981,60907
104074,117982,80056
104075,117983,60907
104076,117984,75466
104077,117985,79912
104078,117986,68387
104079,117987,68389
104080,117988,83378
104081,117989,68386
104082,117990,51879
104083,117991,68388
104084,117992,51879
104085,117993,68385
104086,117994,68386
104087,117995,68387
104088,117996,68385
104089,117997,68389
104090,117998,1314
104091,117999,60907
104092,118000,55132
104093,118001,1314
104094,118002,47633
104095,118003,1314
104096,118004,51352
104097,118005,1314
104098,118006,13716
104099,118007,10436
104100,118008,51352
104101,118009,84542
104102,118010,68388
104103,118011,84890
104104,118012,47633
104105,118013,68439
104106,118015,83619
104107,118016,83619
104108,118017,84892
104110,118019,84893
104111,118020,83017
104112,118021,7552
104113,118022,84894
104114,118023,47633
104115,118024,47633
104116,118025,47633
104117,118026,84843
104118,118027,84843
104119,118028,84843
104120,118029,84843
104121,118030,84843
104122,118031,84843
104123,118032,84843
104125,114800,84047
104126,118034,75465
104127,118035,84047
104128,118036,84899
104129,118037,73975
104130,118038,84899
104131,118039,84047
104582,118548,69138
104597,118563,29876
104608,118579,34758
104132,118040,84047
104133,118041,84047
104134,118042,84899
104135,118043,84899
104136,118044,1314
104137,118045,13716
104138,118046,1314
104139,118047,51352
104140,118048,51352
104141,118049,84543
104142,118050,10718
104143,118051,84899
104144,118052,84899
104145,118053,1314
104146,118054,84899
104147,118055,84899
104148,118056,51352
104149,118057,84899
104150,118058,84899
104151,118059,84899
104152,118061,84899
104153,118062,84899
104154,118063,84899
104155,118064,84899
104156,118065,79913
104157,118067,68387
104158,118068,84899
104159,118069,1314
104160,118070,84899
104161,118071,84899
104162,118072,1314
104163,118073,68388
104164,118074,68385
104165,118075,44604
104166,118076,68389
104167,118077,84899
104168,118078,84899
104169,118079,68386
104170,118080,84899
104171,118081,84899
104172,118082,84899
104173,118083,68385
104174,118084,68387
104175,118085,84899
104176,118086,68389
104177,118087,84899
104178,118088,68388
104179,118089,68386
104180,118090,84899
104181,118091,68387
104182,118092,84899
104183,118093,68385
104184,118094,84899
104185,118095,68388
104186,118096,68386
104187,118097,83776
104188,118098,84909
104189,118099,84910
104190,118101,68778
104191,118102,1228
104192,115774,84912
104193,118103,84911
104194,118104,84913
104195,118105,84914
104196,118106,84913
104197,118107,37237
104198,118108,84047
104199,118109,22296
104200,118110,51879
104201,118111,10384
104202,118112,11662
104203,118113,5265
104204,118115,1585
104205,118116,1553
104206,118117,1596
104207,118118,84047
104208,118125,47633
104209,118126,84411
104210,118127,63738
104211,118128,8527
104212,118129,6788
104213,118130,12958
104214,118132,84925
104215,118133,84925
104216,118134,84925
104217,118136,84925
104218,118139,84925
104219,118140,84925
104220,118142,71014
104221,118144,10793
104222,118145,84926
104223,118146,57244
104224,118147,84927
104583,118549,69137
104609,118580,34758
104661,118635,85156
104713,118689,85175
104718,118694,81026
104719,118695,84463
104720,118696,84463
104721,118697,84463
104722,118698,84463
104723,118699,12833
104724,118700,57674
104726,118702,38065
104727,118704,74762
104729,118706,81858
104730,118707,85178
104731,118708,85084
104732,118709,85179
104733,118710,85180
104734,118711,83378
104735,118712,83432
104736,118714,85181
104737,118715,866
104766,118746,85197
105384,119405,45086
105385,119406,49471
105386,119407,8926
105387,119408,61509
105388,119409,46694
105389,119410,85522
105390,119412,85526
105391,119413,85527
105392,119414,85527
105393,119415,85527
105394,119416,85527
105395,119417,85527
105396,119418,85527
105397,119419,85527
105398,119420,84735
105399,119421,85527
105400,119422,84735
105401,119423,85527
105402,119424,79912
105403,119425,84735
105404,119427,79913
105405,119426,83554
105406,119428,85529
105407,119429,84735
105408,119430,84735
105409,119432,84735
105410,119433,84735
105411,119434,85533
105412,119435,1608
105413,119436,84335
105414,119460,59876
105415,119466,11663
105416,119467,85540
105417,119468,3647
105418,119472,48142
105419,119474,84735
105420,119475,84735
105421,119476,84735
105422,119477,84735
105423,119478,772
105424,119479,5874
105425,119480,1195
105426,119431,5874
105427,119483,20474
105428,119485,20474
105429,119487,85544
105430,119473,1476
105431,119488,55620
105432,119489,85548
105107,119104,26207
105433,119492,60224
105434,119493,85551
105435,119494,85552
105436,119495,17805
105437,74660,15686
105438,119496,83698
105439,119497,82864
105440,119498,11001
105441,119500,84733
105442,119499,84733
105443,119501,84733
105444,119502,84733
105445,119503,84733
105446,119504,84735
105447,119505,84735
105448,119506,84733
105449,119507,84733
105450,119508,84733
105451,119509,84733
105452,119510,84733
105453,119511,84733
105454,119512,84733
105455,119513,84733
105456,119514,84733
105457,119515,84733
105458,119516,8480
105459,119517,8480
105460,119518,12824
105461,119519,12824
105462,119520,10661
105463,119521,10661
105464,119522,11668
105465,119523,11668
105466,119524,2879
105467,119525,2879
105468,119526,10384
105469,119527,10384
105470,119528,10384
105471,119529,16737
105472,119530,16737
105473,119531,16737
105474,119532,42842
105475,119533,70240
105476,119534,83858
105477,119535,84733
105478,119536,84733
105479,119537,84733
105480,119538,84733
105481,119539,84733
105482,119540,84733
105483,119541,84733
105484,119542,84733
105485,119543,84733
105486,119544,84733
105487,119545,84733
105488,119546,84733
105489,119547,84733
105490,119548,84733
105491,119549,5874
105492,119550,12607
105493,119551,13255
105494,119554,37217
105495,119555,13978
105496,119556,20662
105497,119557,85569
105498,93964,11411
105499,119559,14670
105500,119560,3288
105501,119561,85571
105502,119562,16736
105503,119563,839
105504,119566,85577
105505,119568,85578
105506,119567,85578
105507,119570,85181
105508,119571,30040
105509,119569,30040
105510,119572,85580
105511,119573,83431
105512,119575,83387
105513,119577,83387
105514,119591,9287
105515,119591,9897
105516,119598,70508
105517,119599,69781
105518,119600,69781
105519,119601,69781
105520,119602,69781
105521,119603,69781
105522,119604,69781
105523,119605,69781
105524,119606,69781
105525,119609,69781
105526,119610,70974
105527,119611,70977
105528,119612,70974
105529,119613,70977
105530,119614,85591
105531,119615,85591
105532,119621,85592
105533,119617,85592
105534,119616,85592
105535,119618,85592
105536,119619,85593
105537,119628,13255
105538,119632,85595
105539,119633,51879
105540,119633,38895
105541,119631,13255
105542,119634,2026
105543,119635,2026
105544,119636,7407
105545,119637,7407
105546,119638,11608
105547,119639,11608
105548,119641,11663
105549,119642,11663
105550,119643,1267
105551,119644,85598
105232,119242,22934
105552,119645,85599
105553,119646,829
105554,119647,84736
105555,119648,10161
105556,119649,10161
105558,119651,75927
105559,119652,32456
105560,119653,32456
105561,119654,11662
105562,119655,65704
105563,119656,29474
105564,119657,13255
105565,119667,85608
105566,119668,52110
105567,119669,9287
105568,119669,9897
105569,119670,85609
105571,119672,85609
105572,119673,63447
105573,119675,23683
105574,119676,23683
105575,119680,85604
105576,29446,69812
105570,119671,85610
105577,119683,40024
105578,119684,85604
105579,119685,83502
105580,119686,85604
105581,119693,85619
105582,119698,84390
105583,119699,47633
105584,119700,83854
105585,119703,3647
105586,119704,8422
105587,119705,8422
105588,1207,8422
105589,119706,63978
105590,119707,8422
105591,119708,8422
105592,119710,8422
105593,119712,8422
105594,119713,8422
105595,119711,85626
105596,119714,8422
105597,119715,85631
48695,55993,13255
105598,119717,3697
105599,119718,15727
105600,119719,26463
105601,119720,12664
105602,119725,8689
105603,119727,41769
105604,119726,1228
105605,119728,2215
105606,119729,11091
105607,119730,11762
105557,119650,75927
105608,119731,968
105609,119732,3002
105610,119733,47633
105611,119736,22377
105612,119737,47633
105613,119083,84329
105614,119738,60464
105615,119739,85648
105616,119740,85648
105618,119742,85055
105619,119743,23908
105620,119744,8706
105621,119746,75466
105622,119747,80056
94609,107822,85481
94611,107820,85481
105623,119748,75466
105624,119749,48114
105625,119750,85651
105626,119751,85654
105627,119752,8191
105628,119754,46929
105629,119753,85657
105630,119755,85658
105631,119756,85659
105632,119757,43790
105633,119758,85660
105634,119759,10028
105635,119761,85668
105636,119762,85668
105637,119763,63446
105638,119764,9287
105639,119764,9897
105640,119765,51352
105641,119766,85655
105642,119767,51352
105643,119768,84390
105644,119769,15790
105645,119770,58229
105646,119771,85673
105647,119772,36724
105648,119774,23175
105649,119775,83461
105650,119776,83461
105651,119777,83378
105652,119778,81645
105653,119779,52556
105654,119780,52556
105655,119781,52556
105656,119782,1840
105657,119783,1840
105658,119786,85679
105659,119787,1530
105660,119789,1046
105661,119792,81832
105662,119793,85676
105663,119794,85676
105664,119795,85676
105665,119796,85676
105666,119797,85676
105667,119798,85676
105668,119799,85676
105669,119800,85676
105670,119801,85676
105671,119802,85676
105672,119803,85676
105673,119804,85676
105674,119805,85676
105675,119806,85676
105676,119807,85676
105677,119814,8734
105678,119813,8734
105679,119811,8734
105680,119810,8734
105681,119815,8734
105682,119816,8734
105683,119817,8734
105684,119818,8734
105685,119819,8734
105686,119820,8734
105687,119821,8734
105688,119822,8734
105689,119823,8734
105690,119824,8734
105691,119825,8734
105692,119826,8734
